Date,Profit/Loss
2023-07-13,1049.7674837364175
2023-07-14,204.52218483627075
2023-07-17,4499.11118276554
2023-07-18,-354.50093278696295
2023-07-19,1867.7934091428178
2023-07-20,-2685.819334549189
2023-07-21,-1622.4002881066117
2023-07-24,1104.3318586016248
2023-07-25,1186.094668980979
2023-07-26,1199.7881076463382
2023-07-27,-1745.0759106450714
2023-07-28,3558.36775886151
2023-07-31,845.287174859317
2023-08-01,-1145.2237327811308
2023-08-02,-4131.000563231646
2023-08-03,-1922.3159080487676
2023-08-04,-12515.719188192656
2023-08-07,-4280.979311182338
2023-08-08,1295.202480731823
2023-08-09,-2194.9912165175483
2023-08-10,-299.9784338810132
2023-08-11,81.93031421629712
2023-08-14,2279.8947238384862
2023-08-15,-2744.0478558462055
2023-08-16,-1201.3793940967298
2023-08-17,-3508.5981813271064
2023-08-18,668.9684485585312
2023-08-21,1843.0237792634289
2023-08-22,1897.630030087923
2023-08-23,5310.646334492601
2023-08-24,-6471.0501024914265
2023-08-25,3044.382235380588
2023-08-28,2157.030659483542
2023-08-29,5365.231647337438
2023-08-30,4819.211015052308
2023-08-31,300.3134415547538
2023-09-01,2170.724098148872
2023-09-05,327.637504946586
2023-09-06,-9269.746085121267
2023-09-07,-7303.9001174620935
2023-09-08,846.4387637379114
2023-09-11,1610.9681512392126
2023-09-12,-4177.50381594678
2023-09-13,-2853.3022334543057
2023-09-14,2088.7728459530044
2023-09-15,-996.6059535050881
2023-09-18,4040.988188885676
2023-09-19,1501.755649590341
2023-09-20,-4887.447890603275
2023-09-21,-2129.748472050909
2023-09-22,1174.0762686845264
2023-09-25,1761.1562789860764
2023-09-26,-5624.632276733115
2023-09-27,-2088.793783932604
2023-09-28,354.98250631798874
2023-09-29,709.881260717666
2023-10-02,3467.6225552291726
2023-10-03,-1843.0447172430577
2023-10-04,1720.201590867684
2023-10-05,1706.4662762431544
2023-10-06,3522.270682012808
2023-10-09,2047.7972198550706
2023-10-10,-819.1565763053368
2023-10-11,1924.9750314592966
2023-10-12,1242.334082215064
2023-10-13,-2539.274415254593
2023-10-16,-177.49125315900892
2023-10-17,-2143.3790967774403
2023-10-18,-1788.417528438993
2023-10-19,-518.7803208117257
2023-10-20,-3522.2078680739796
2023-10-23,163.79781449370785
2023-10-24,600.689697048394
2023-10-25,-3194.5913011069642
2023-10-26,-5747.496341088088
2023-10-27,1815.7206538512255
2023-10-30,2825.957232082903
2023-10-31,655.3378238320292
2023-11-01,4368.62569383232
2023-11-02,4914.771953995078
2023-11-03,-1256.0275208803941
2023-11-06,3522.2288060536084
2023-11-07,3535.9222447189095
2023-11-08,1460.7590855127783
2023-11-09,-655.2959478728008
2023-11-10,5782.420891078567
2023-11-13,-2187.2232260820165
2023-11-14,3608.891103661852
2023-11-15,779.2069112083409
2023-11-16,2323.9063569800346
2023-11-17,-27.365939351031557
2023-11-20,2405.941361094301
2023-11-21,-1107.2841137267242
2023-11-22,915.9109800859005
2023-11-24,-1831.8010221922013
2023-11-27,-246.06313638368738
2023-11-28,833.8550379919761
2023-11-29,-1407.9744389145344
2023-11-30,792.8584739144426
2023-12-01,1763.438518763578
2023-12-04,-2474.3038645228953
2023-12-05,5454.364626539784
2023-12-06,-1503.702881694131
2023-12-07,2665.6560601841193
2023-12-08,1968.484153090103
2023-12-11,-3458.5354720781324
2023-12-12,2091.55759724119
2023-12-13,4442.767079633428
2023-12-14,205.02469634695444
2023-12-15,-738.1894091511494
2023-12-18,-2296.5613556085736
2023-12-19,1435.3613162451074
2023-12-20,-2884.374195196433
2023-12-21,-205.08751028578263
2023-12-22,-1476.3369423430995
2023-12-26,-751.8409718572511
2023-12-27,136.68313089798903
2023-12-28,587.8337775674881
2023-12-29,-1435.3613162451657
